Ten_Huyen,date,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,rain
Long Bien,2025-10-12 14:00:00+07:00,32.4585,60,6.725354,40,0
Me Linh,2025-10-12 14:00:00+07:00,32.826,57,4.6800003,27,0
Hoang Mai,2025-10-12 14:00:00+07:00,32.465,60,6.725354,40,0
Hai Ba Trung,2025-10-12 14:00:00+07:00,32.426003,60,6.725354,40,0
Thanh Tri,2025-10-12 14:00:00+07:00,31.928,63,7.072878,60,0
Hoan Kiem,2025-10-12 14:00:00+07:00,32.432503,60,6.725354,40,0
Thach That,2025-10-12 14:00:00+07:00,32.326,58,5.8048253,58,0
Ba Vi,2025-10-12 14:00:00+07:00,32.607,58,6.849467,44,0
Phuc Tho,2025-10-12 14:00:00+07:00,32.851997,57,4.6800003,27,0
Quoc Oai,2025-10-12 14:00:00+07:00,32.128,57,6.130579,61,0
Son Tay,2025-10-12 14:00:00+07:00,32.351997,58,5.8048253,58,0
Dan Phuong,2025-10-12 14:00:00+07:00,32.8325,57,4.6800003,27,0
Ung Hoa,2025-10-12 14:00:00+07:00,31.904,60,8.287822,63,0
Tay Ho,2025-10-12 14:00:00+07:00,32.439003,58,6.1305785,31,0
Thuong Tin,2025-10-12 14:00:00+07:00,31.915,63,7.072878,60,0
Thanh Xuan,2025-10-12 14:00:00+07:00,32.4065,60,6.725354,40,0
Thanh Oai,2025-10-12 14:00:00+07:00,32.404,60,7.208994,21,0
Phu Xuyen,2025-10-12 14:00:00+07:00,31.838999,64,7.9932976,58,0
Ha Dong,2025-10-12 14:00:00+07:00,32.4715,60,6.725354,40,0
My Duc,2025-10-12 14:00:00+07:00,31.8975,60,8.287822,63,0
Chuong My,2025-10-12 14:00:00+07:00,32.0575,59,7.5685663,66,0
Hoai Duc,2025-10-12 14:00:00+07:00,32.4715,60,6.725354,40,0
Ba Dinh,2025-10-12 14:00:00+07:00,32.413002,60,6.725354,40,0
Dong Anh,2025-10-12 14:00:00+07:00,32.426003,58,6.1305785,31,0
Soc Son,2025-10-12 14:00:00+07:00,32.815502,55,5.8603754,83,0
Dong Da,2025-10-12 14:00:00+07:00,32.4585,60,6.725354,40,0
Tu Liem,2025-10-12 14:00:00+07:00,32.4585,60,6.725354,40,0
Gia Lam,2025-10-12 14:00:00+07:00,32.0565,59,6.4096174,78,0
Thanh Oai,2025-10-12 15:00:00+07:00,31.954,61,9.9571085,33,0
Me Linh,2025-10-12 15:00:00+07:00,32.726,57,7.5685663,18,0
Gia Lam,2025-10-12 15:00:00+07:00,32.1065,61,7.5942082,33,0
Thanh Tri,2025-10-12 15:00:00+07:00,31.828,64,8.427383,48,0
Soc Son,2025-10-12 15:00:00+07:00,32.6155,56,7.928177,64,0
Hoai Duc,2025-10-12 15:00:00+07:00,32.3215,61,8.891344,30,0
Thanh Xuan,2025-10-12 15:00:00+07:00,32.2565,61,8.891344,30,0
Son Tay,2025-10-12 15:00:00+07:00,32.302,56,7.072878,71,0
Thuong Tin,2025-10-12 15:00:00+07:00,31.815,64,8.427383,48,0
Dong Da,2025-10-12 15:00:00+07:00,32.3085,61,8.891344,30,0
Quoc Oai,2025-10-12 15:00:00+07:00,31.928,57,8.825508,69,0
Chuong My,2025-10-12 15:00:00+07:00,31.4575,61,10.853866,52,0
Hai Ba Trung,2025-10-12 15:00:00+07:00,32.276,61,8.891344,30,0
Tay Ho,2025-10-12 15:00:00+07:00,32.289,59,8.0899935,34,0
My Duc,2025-10-12 15:00:00+07:00,31.4475,64,10.105681,33,0
Ba Dinh,2025-10-12 15:00:00+07:00,32.263,61,8.891344,30,0
Dong Anh,2025-10-12 15:00:00+07:00,32.276,59,8.0899935,34,0
Ung Hoa,2025-10-12 15:00:00+07:00,31.454,64,10.105681,33,0
Tu Liem,2025-10-12 15:00:00+07:00,32.3085,61,8.891344,30,0
Phuc Tho,2025-10-12 15:00:00+07:00,32.752,57,7.5685663,18,0
Ha Dong,2025-10-12 15:00:00+07:00,32.3215,61,8.891344,30,0
Dan Phuong,2025-10-12 15:00:00+07:00,32.732502,57,7.5685663,18,0
Hoan Kiem,2025-10-12 15:00:00+07:00,32.2825,61,8.891344,30,0
Thach That,2025-10-12 15:00:00+07:00,32.276,56,7.072878,71,0
Hoang Mai,2025-10-12 15:00:00+07:00,32.315,61,8.891344,30,0
Long Bien,2025-10-12 15:00:00+07:00,32.3085,61,8.891344,30,0
Phu Xuyen,2025-10-12 15:00:00+07:00,31.739,64,8.905908,35,0
Ba Vi,2025-10-12 15:00:00+07:00,32.607,57,7.928178,24,0
Cau Giay,2025-10-12 15:00:00+07:00,32.3215,61,8.891344,30,0
Dong Anh,2025-10-12 16:00:00+07:00,31.825998,61,8.707237,0,0
Phu Xuyen,2025-10-12 16:00:00+07:00,31.489,63,10.163227,29,0
Hoai Duc,2025-10-12 16:00:00+07:00,31.671501,63,9.178235,30,0
Gia Lam,2025-10-12 16:00:00+07:00,31.8565,61,9.021574,0,0
Cau Giay,2025-10-12 16:00:00+07:00,31.671501,63,9.178235,30,0
Thanh Oai,2025-10-12 16:00:00+07:00,31.254,64,11.165805,27,0
Hoan Kiem,2025-10-12 16:00:00+07:00,31.6325,63,9.178235,30,0
Thanh Xuan,2025-10-12 16:00:00+07:00,31.6065,63,9.178235,30,0
Tu Liem,2025-10-12 16:00:00+07:00,31.6585,63,9.178235,30,0
Thach That,2025-10-12 16:00:00+07:00,31.675999,59,8.209263,5,0
Chuong My,2025-10-12 16:00:00+07:00,30.6075,66,11.440978,41,0
Me Linh,2025-10-12 16:00:00+07:00,32.126,59,9.339208,24,0
Thuong Tin,2025-10-12 16:00:00+07:00,31.515001,64,9.178235,31,0
Hai Ba Trung,2025-10-12 16:00:00+07:00,31.626,63,9.178235,30,0
Quoc Oai,2025-10-12 16:00:00+07:00,30.928,62,10.829959,30,0
Hoang Mai,2025-10-12 16:00:00+07:00,31.665,63,9.178235,30,0
Ba Vi,2025-10-12 16:00:00+07:00,32.207,57,8.311245,55,0
Son Tay,2025-10-12 16:00:00+07:00,31.702,59,8.209263,5,0
Long Bien,2025-10-12 16:00:00+07:00,31.6585,63,9.178235,30,0
Dan Phuong,2025-10-12 16:00:00+07:00,32.1325,59,9.339208,24,0
Thanh Tri,2025-10-12 16:00:00+07:00,31.528,64,9.178235,31,0
Dong Da,2025-10-12 16:00:00+07:00,31.6585,63,9.178235,30,0
Ha Dong,2025-10-12 16:00:00+07:00,31.671501,63,9.178235,30,0
Ba Dinh,2025-10-12 16:00:00+07:00,31.613,63,9.178235,30,0
My Duc,2025-10-12 16:00:00+07:00,30.9475,66,10.137692,36,0
Tay Ho,2025-10-12 16:00:00+07:00,31.838999,61,8.707237,0,0
Ung Hoa,2025-10-12 16:00:00+07:00,30.954,66,10.137692,36,0
Soc Son,2025-10-12 16:00:00+07:00,31.865501,60,8.707237,7,0
Phuc Tho,2025-10-12 16:00:00+07:00,32.151997,59,9.339208,24,0
Thanh Tri,2025-10-12 17:00:00+07:00,30.778,66,9.885262,0,0
Dan Phuong,2025-10-12 17:00:00+07:00,31.0325,65,8.78872,11,0
Phu Xuyen,2025-10-12 17:00:00+07:00,30.689,67,10.685391,29,0
Thanh Oai,2025-10-12 17:00:00+07:00,30.254,69,9.826088,11,0
Ba Vi,2025-10-12 17:00:00+07:00,31.107,64,8.759178,8,0
Ba Dinh,2025-10-12 17:00:00+07:00,30.813,66,8.78872,3,0
Thanh Xuan,2025-10-12 17:00:00+07:00,30.8065,66,8.78872,3,0
Ung Hoa,2025-10-12 17:00:00+07:00,30.204,69,9.826088,0,0
Hoan Kiem,2025-10-12 17:00:00+07:00,30.832499,66,8.78872,3,0
Gia Lam,2025-10-12 17:00:00+07:00,31.1065,64,10.805998,3,0
My Duc,2025-10-12 17:00:00+07:00,30.1975,69,9.826088,0,0
Thach That,2025-10-12 17:00:00+07:00,30.526,65,9.227524,12,0
Phuc Tho,2025-10-12 17:00:00+07:00,31.052,65,8.78872,11,0
Long Bien,2025-10-12 17:00:00+07:00,30.8585,66,8.78872,3,0
Dong Da,2025-10-12 17:00:00+07:00,30.8585,66,8.78872,3,0
Cau Giay,2025-10-12 17:00:00+07:00,30.8715,66,8.78872,3,0
Thuong Tin,2025-10-12 17:00:00+07:00,30.765001,66,9.885262,0,0
Dong Anh,2025-10-12 17:00:00+07:00,31.126,64,9.387651,0,0
Tay Ho,2025-10-12 17:00:00+07:00,31.139,64,9.387651,0,0
Tu Liem,2025-10-12 17:00:00+07:00,30.8585,66,8.78872,3,0
Chuong My,2025-10-12 17:00:00+07:00,29.7075,70,10.495713,23,0
Hoai Duc,2025-10-12 17:00:00+07:00,30.8715,66,8.78872,3,0
Quoc Oai,2025-10-12 17:00:00+07:00,29.727999,68,10.829958,22,0
Son Tay,2025-10-12 17:00:00+07:00,30.552,65,9.227524,12,0
Me Linh,2025-10-12 17:00:00+07:00,31.026,65,8.78872,11,0
Ha Dong,2025-10-12 17:00:00+07:00,30.8715,66,8.78872,3,0
Soc Son,2025-10-12 17:00:00+07:00,31.015501,64,8.587338,3,0
Hai Ba Trung,2025-10-12 17:00:00+07:00,30.825998,66,8.78872,3,0
Hoang Mai,2025-10-12 17:00:00+07:00,30.865,66,8.78872,3,0
Me Linh,2025-10-12 18:00:00+07:00,29.476,73,7.127636,9,0
Hoang Mai,2025-10-12 18:00:00+07:00,29.465,72,7.8954163,25,0
Phu Xuyen,2025-10-12 18:00:00+07:00,29.239,75,8.404285,0,0
Dong Da,2025-10-12 18:00:00+07:00,29.4585,72,7.8954163,25,0
Tay Ho,2025-10-12 18:00:00+07:00,29.838999,70,8.714677,0,0
Cau Giay,2025-10-12 18:00:00+07:00,29.4715,72,7.8954163,25,0
Ha Dong,2025-10-12 18:00:00+07:00,29.4715,72,7.8954163,25,0
Thanh Xuan,2025-10-12 18:00:00+07:00,29.4065,72,7.8954163,25,0
Hoan Kiem,2025-10-12 18:00:00+07:00,29.432499,72,7.8954163,25,0
Thach That,2025-10-12 18:00:00+07:00,29.226,71,8.78872,12,0
Gia Lam,2025-10-12 18:00:00+07:00,29.8565,71,9,15,0
Dong Anh,2025-10-12 18:00:00+07:00,29.825998,70,8.714677,0,0
Hoai Duc,2025-10-12 18:00:00+07:00,29.4715,72,7.8954163,25,0
Thanh Oai,2025-10-12 18:00:00+07:00,28.704,76,7.653705,11,0
Hai Ba Trung,2025-10-12 18:00:00+07:00,29.425999,72,7.8954163,25,0
Thanh Tri,2025-10-12 18:00:00+07:00,29.328,74,8.161764,11,0
Soc Son,2025-10-12 18:00:00+07:00,29.7155,69,7.7043357,0,0
Son Tay,2025-10-12 18:00:00+07:00,29.252,71,8.78872,12,0
Quoc Oai,2025-10-12 18:00:00+07:00,28.627998,72,8.0899935,24,0
Chuong My,2025-10-12 18:00:00+07:00,28.6075,75,8.287822,32,0
Thuong Tin,2025-10-12 18:00:00+07:00,29.315,74,8.161764,11,0
Ba Vi,2025-10-12 18:00:00+07:00,29.507,72,8.049845,7,0
Long Bien,2025-10-12 18:00:00+07:00,29.4585,72,7.8954163,25,0
Dan Phuong,2025-10-12 18:00:00+07:00,29.4825,73,7.127636,9,0
Phuc Tho,2025-10-12 18:00:00+07:00,29.502,73,7.127636,9,0
Ba Dinh,2025-10-12 18:00:00+07:00,29.413,72,7.8954163,25,0
My Duc,2025-10-12 18:00:00+07:00,28.7975,76,8.14587,31,0
Ung Hoa,2025-10-12 18:00:00+07:00,28.804,76,8.14587,31,0
Tu Liem,2025-10-12 18:00:00+07:00,29.4585,72,7.8954163,25,0
Thuong Tin,2025-10-12 19:00:00+07:00,28.465,81,6.489992,19,0
Quoc Oai,2025-10-12 19:00:00+07:00,27.727999,81,5.6233797,37,0
Phuc Tho,2025-10-12 19:00:00+07:00,28.702,80,6.3690495,0,0
Phu Xuyen,2025-10-12 19:00:00+07:00,28.489,80,6.12,29,0
Me Linh,2025-10-12 19:00:00+07:00,28.675999,80,6.3690495,0,0
My Duc,2025-10-12 19:00:00+07:00,28.1475,81,5.4833565,20,0
Tay Ho,2025-10-12 19:00:00+07:00,28.989,80,6.3690495,6,0
Thach That,2025-10-12 19:00:00+07:00,28.575998,77,6.1094027,32,0
Hoang Mai,2025-10-12 19:00:00+07:00,28.615,80,6.193674,5,0
Hoan Kiem,2025-10-12 19:00:00+07:00,28.582499,80,6.193674,5,0
Tu Liem,2025-10-12 19:00:00+07:00,28.6085,80,6.193674,5,0
Son Tay,2025-10-12 19:00:00+07:00,28.602,77,6.1094027,32,0
Hoai Duc,2025-10-12 19:00:00+07:00,28.6215,80,6.193674,5,0
Hai Ba Trung,2025-10-12 19:00:00+07:00,28.575998,80,6.193674,5,0
Ha Dong,2025-10-12 19:00:00+07:00,28.6215,80,6.193674,5,0
Gia Lam,2025-10-12 19:00:00+07:00,29.3065,77,6.618519,7,0
Soc Son,2025-10-12 19:00:00+07:00,28.865501,78,5.8603754,5,0
Dong Da,2025-10-12 19:00:00+07:00,28.6085,80,6.193674,5,0
Dong Anh,2025-10-12 19:00:00+07:00,28.976,80,6.3690495,6,0
Dan Phuong,2025-10-12 19:00:00+07:00,28.682499,80,6.3690495,0,0
Ung Hoa,2025-10-12 19:00:00+07:00,28.154,81,5.4833565,20,0
Thanh Oai,2025-10-12 19:00:00+07:00,28.204,81,6.193674,21,0
Long Bien,2025-10-12 19:00:00+07:00,28.6085,80,6.193674,5,0
Ba Vi,2025-10-12 19:00:00+07:00,28.707,79,5.6002855,27,0
Chuong My,2025-10-12 19:00:00+07:00,28.0075,80,5.904439,34,0
Ba Dinh,2025-10-12 19:00:00+07:00,28.563,80,6.193674,5,0
Thanh Xuan,2025-10-12 19:00:00+07:00,28.5565,80,6.193674,5,0
Thanh Tri,2025-10-12 19:00:00+07:00,28.477999,81,6.489992,19,0
Cau Giay,2025-10-12 19:00:00+07:00,28.6215,80,6.193674,5,0
Phu Xuyen,2025-10-12 20:00:00+07:00,27.739,84,6.9247384,14,0
Hai Ba Trung,2025-10-12 20:00:00+07:00,27.925999,83,6.6087217,14,0
Hoai Duc,2025-10-12 20:00:00+07:00,27.9715,83,6.6087217,14,0
Thanh Xuan,2025-10-12 20:00:00+07:00,27.9065,83,6.6087217,14,0
Tay Ho,2025-10-12 20:00:00+07:00,28.439,82,6.9153743,4,0
Tu Liem,2025-10-12 20:00:00+07:00,27.9585,83,6.6087217,14,0
Ba Dinh,2025-10-12 20:00:00+07:00,27.913,83,6.6087217,14,0
Hoan Kiem,2025-10-12 20:00:00+07:00,27.932499,83,6.6087217,14,0
Phuc Tho,2025-10-12 20:00:00+07:00,28.052,83,5.904439,4,0
Son Tay,2025-10-12 20:00:00+07:00,28.102,80,5.6233797,31,0
Ha Dong,2025-10-12 20:00:00+07:00,27.9715,83,6.6087217,14,0
My Duc,2025-10-12 20:00:00+07:00,27.4975,85,5.2416787,34,0
Thanh Oai,2025-10-12 20:00:00+07:00,27.654,83,5.634891,7,0
Thuong Tin,2025-10-12 20:00:00+07:00,27.815,83,7.10031,16,0
Quoc Oai,2025-10-12 20:00:00+07:00,27.127998,83,5.1165614,33,0
Gia Lam,2025-10-12 20:00:00+07:00,28.6565,78,7.928177,9,0
Thanh Tri,2025-10-12 20:00:00+07:00,27.828,83,7.10031,16,0
Thach That,2025-10-12 20:00:00+07:00,28.075998,80,5.6233797,31,0
Dong Da,2025-10-12 20:00:00+07:00,27.9585,83,6.6087217,14,0
Hoang Mai,2025-10-12 20:00:00+07:00,27.965,83,6.6087217,14,0
Dong Anh,2025-10-12 20:00:00+07:00,28.425999,82,6.9153743,4,0
Cau Giay,2025-10-12 20:00:00+07:00,27.9715,83,6.6087217,14,0
Dan Phuong,2025-10-12 20:00:00+07:00,28.0325,83,5.904439,4,0
Chuong My,2025-10-12 20:00:00+07:00,27.5575,82,5.315336,34,0
Ung Hoa,2025-10-12 20:00:00+07:00,27.504,85,5.2416787,34,0
Ba Vi,2025-10-12 20:00:00+07:00,28.057,82,5.1919937,27,0
Me Linh,2025-10-12 20:00:00+07:00,28.026,83,5.904439,4,0
Soc Son,2025-10-12 20:00:00+07:00,28.265501,81,5.8603754,4,0
Long Bien,2025-10-12 20:00:00+07:00,27.9585,83,6.6087217,14,0
Dong Anh,2025-10-12 21:00:00+07:00,27.976,83,8.714677,12,0
Soc Son,2025-10-12 21:00:00+07:00,27.765501,83,7.653705,16,0
Quoc Oai,2025-10-12 21:00:00+07:00,26.678,85,5.1165614,35,0
Gia Lam,2025-10-12 21:00:00+07:00,27.8065,83,9,9,0
Hai Ba Trung,2025-10-12 21:00:00+07:00,27.476,85,7.491114,7,0
Thanh Oai,2025-10-12 21:00:00+07:00,27.254,85,5.991594,24,0
Tay Ho,2025-10-12 21:00:00+07:00,27.989,83,8.714677,12,0
Hoai Duc,2025-10-12 21:00:00+07:00,27.521502,85,7.491114,7,0
Cau Giay,2025-10-12 21:00:00+07:00,27.521502,85,7.491114,7,0
Thach That,2025-10-12 21:00:00+07:00,27.575998,82,4.8965297,23,0
Hoang Mai,2025-10-12 21:00:00+07:00,27.515001,85,7.491114,7,0
My Duc,2025-10-12 21:00:00+07:00,27.0475,87,5.4833565,24,0
Dan Phuong,2025-10-12 21:00:00+07:00,27.6325,85,6.9153743,18,0
Phuc Tho,2025-10-12 21:00:00+07:00,27.652,85,6.9153743,18,0
Long Bien,2025-10-12 21:00:00+07:00,27.508501,85,7.491114,7,0
Son Tay,2025-10-12 21:00:00+07:00,27.602,82,4.8965297,23,0
Ba Dinh,2025-10-12 21:00:00+07:00,27.463001,85,7.491114,7,0
Chuong My,2025-10-12 21:00:00+07:00,27.1075,85,5.315336,45,0
Me Linh,2025-10-12 21:00:00+07:00,27.626,85,6.9153743,18,0
Phu Xuyen,2025-10-12 21:00:00+07:00,27.189,87,7.289445,28,0
Tu Liem,2025-10-12 21:00:00+07:00,27.508501,85,7.491114,7,0
Thanh Tri,2025-10-12 21:00:00+07:00,27.278,86,7.7879906,15,0
Dong Da,2025-10-12 21:00:00+07:00,27.508501,85,7.491114,7,0
Hoan Kiem,2025-10-12 21:00:00+07:00,27.4825,85,7.491114,7,0
Ba Vi,2025-10-12 21:00:00+07:00,27.557,85,4.6800003,14,0
Ung Hoa,2025-10-12 21:00:00+07:00,27.054,87,5.4833565,24,0
Thanh Xuan,2025-10-12 21:00:00+07:00,27.456501,85,7.491114,7,0
Thuong Tin,2025-10-12 21:00:00+07:00,27.265001,86,7.7879906,15,0
Ha Dong,2025-10-12 21:00:00+07:00,27.521502,85,7.491114,7,0
Thanh Xuan,2025-10-12 22:00:00+07:00,27.0065,88,7.9932966,11,0
Ba Dinh,2025-10-12 22:00:00+07:00,27.013,88,7.9932966,11,0
Thuong Tin,2025-10-12 22:00:00+07:00,26.715,90,7.24486,6,0
My Duc,2025-10-12 22:00:00+07:00,26.5975,89,5.0142193,15,0
Hoai Duc,2025-10-12 22:00:00+07:00,27.0715,88,7.9932966,11,0
Gia Lam,2025-10-12 22:00:00+07:00,27.2565,87,8.049845,4,0
Ba Vi,2025-10-12 22:00:00+07:00,27.157,86,4.5536795,8,0
Tu Liem,2025-10-12 22:00:00+07:00,27.0585,88,7.9932966,11,0
Dong Anh,2025-10-12 22:00:00+07:00,27.425999,86,8.39657,9,0
Hoan Kiem,2025-10-12 22:00:00+07:00,27.0325,88,7.9932966,11,0
Phuc Tho,2025-10-12 22:00:00+07:00,27.202,87,7.653705,20,0
Long Bien,2025-10-12 22:00:00+07:00,27.0585,88,7.9932966,11,0
Cau Giay,2025-10-12 22:00:00+07:00,27.0715,88,7.9932966,11,0
Phu Xuyen,2025-10-12 22:00:00+07:00,26.639,90,6.763786,10,0
Thanh Tri,2025-10-12 22:00:00+07:00,26.727999,90,7.24486,6,0
Dan Phuong,2025-10-12 22:00:00+07:00,27.182499,87,7.653705,20,0
Ha Dong,2025-10-12 22:00:00+07:00,27.0715,88,7.9932966,11,0
Ung Hoa,2025-10-12 22:00:00+07:00,26.604,89,5.0142193,15,0
Dong Da,2025-10-12 22:00:00+07:00,27.0585,88,7.9932966,11,0
Hoang Mai,2025-10-12 22:00:00+07:00,27.065,88,7.9932966,11,0
Soc Son,2025-10-12 22:00:00+07:00,27.2155,86,7.491114,11,0
Me Linh,2025-10-12 22:00:00+07:00,27.175999,87,7.653705,20,0
Son Tay,2025-10-12 22:00:00+07:00,27.202,84,5.1165614,30,0
Quoc Oai,2025-10-12 22:00:00+07:00,26.328,87,5.3517847,41,0
Chuong My,2025-10-12 22:00:00+07:00,26.8575,86,5.1919937,48,0
Thanh Oai,2025-10-12 22:00:00+07:00,26.904,87,5.904439,10,0
Hai Ba Trung,2025-10-12 22:00:00+07:00,27.026,88,7.9932966,11,0
Thach That,2025-10-12 22:00:00+07:00,27.175999,84,5.1165614,30,0
Tay Ho,2025-10-12 22:00:00+07:00,27.439,86,8.39657,9,0
Dan Phuong,2025-10-12 23:00:00+07:00,26.682499,90,6.8777895,7,0
Son Tay,2025-10-12 23:00:00+07:00,26.852,86,4.6102495,45,0
Gia Lam,2025-10-12 23:00:00+07:00,26.8565,90,6.830519,3,0
Hoai Duc,2025-10-12 23:00:00+07:00,26.5715,90,6.489992,0,0
Ba Vi,2025-10-12 23:00:00+07:00,26.807,87,3.8773184,21,0
Dong Anh,2025-10-12 23:00:00+07:00,26.976,89,7.24486,0,0
My Duc,2025-10-12 23:00:00+07:00,26.2475,91,4.1046314,11,0
Hai Ba Trung,2025-10-12 23:00:00+07:00,26.526,90,6.489992,0,0
Chuong My,2025-10-12 23:00:00+07:00,26.3075,88,4.198285,39,0
Soc Son,2025-10-12 23:00:00+07:00,26.7155,89,5.8048253,0,0
Tay Ho,2025-10-12 23:00:00+07:00,26.989,89,7.24486,0,0
Thach That,2025-10-12 23:00:00+07:00,26.825998,86,4.6102495,45,0
Dong Da,2025-10-12 23:00:00+07:00,26.5585,90,6.489992,0,0
Ha Dong,2025-10-12 23:00:00+07:00,26.5715,90,6.489992,0,0
Thanh Tri,2025-10-12 23:00:00+07:00,26.328,92,6.28713,0,0
Thanh Xuan,2025-10-12 23:00:00+07:00,26.5065,90,6.489992,0,0
Long Bien,2025-10-12 23:00:00+07:00,26.5585,90,6.489992,0,0
Cau Giay,2025-10-12 23:00:00+07:00,26.5715,90,6.489992,0,0
Hoang Mai,2025-10-12 23:00:00+07:00,26.565,90,6.489992,0,0
Ung Hoa,2025-10-12 23:00:00+07:00,26.254,91,4.1046314,11,0
Thuong Tin,2025-10-12 23:00:00+07:00,26.315,92,6.28713,0,0
Me Linh,2025-10-12 23:00:00+07:00,26.675999,90,6.8777895,7,0
Quoc Oai,2025-10-12 23:00:00+07:00,25.928,89,4.5820518,40,0
Ba Dinh,2025-10-12 23:00:00+07:00,26.513,90,6.489992,0,0
Phu Xuyen,2025-10-12 23:00:00+07:00,26.289,92,5.3517847,8,0
Tu Liem,2025-10-12 23:00:00+07:00,26.5585,90,6.489992,0,0
Thanh Oai,2025-10-12 23:00:00+07:00,26.554,88,4.6102495,3,0
Phuc Tho,2025-10-12 23:00:00+07:00,26.702,90,6.8777895,7,0
Hoan Kiem,2025-10-12 23:00:00+07:00,26.5325,90,6.489992,0,0
Quoc Oai,2025-10-13 00:00:00+07:00,25.528,90,3.563818,35,0
Phuc Tho,2025-10-13 00:00:00+07:00,26.302,92,5.3999996,0,0
Hoan Kiem,2025-10-13 00:00:00+07:00,26.2325,92,5.1919937,0,0
Soc Son,2025-10-13 00:00:00+07:00,26.3155,92,4.510787,20,0
Dong Anh,2025-10-13 00:00:00+07:00,26.626,92,5.95906,12,0
Hoang Mai,2025-10-13 00:00:00+07:00,26.265001,92,5.1919937,0,0
Me Linh,2025-10-13 00:00:00+07:00,26.276,92,5.3999996,0,0
Thanh Xuan,2025-10-13 00:00:00+07:00,26.206501,92,5.1919937,0,0
My Duc,2025-10-13 00:00:00+07:00,25.9475,92,3.2599385,22,0
Dong Da,2025-10-13 00:00:00+07:00,26.258501,92,5.1919937,0,0
Hoai Duc,2025-10-13 00:00:00+07:00,26.271502,92,5.1919937,0,0
Thuong Tin,2025-10-13 00:00:00+07:00,26.065,94,5.0142193,26,0
Ung Hoa,2025-10-13 00:00:00+07:00,25.954,92,3.2599385,22,0
Long Bien,2025-10-13 00:00:00+07:00,26.258501,92,5.1919937,0,0
Ha Dong,2025-10-13 00:00:00+07:00,26.271502,92,5.1919937,0,0
Ba Vi,2025-10-13 00:00:00+07:00,26.357,89,3.396233,36,0
Ba Dinh,2025-10-13 00:00:00+07:00,26.213001,92,5.1919937,0,0
Chuong My,2025-10-13 00:00:00+07:00,25.7575,90,3.5455887,35,0
Tu Liem,2025-10-13 00:00:00+07:00,26.258501,92,5.1919937,0,0
Thach That,2025-10-13 00:00:00+07:00,26.376,89,3.8773184,39,0
Dan Phuong,2025-10-13 00:00:00+07:00,26.2825,92,5.3999996,0,0
Gia Lam,2025-10-13 00:00:00+07:00,26.5565,92,5.5887027,28,0
Hai Ba Trung,2025-10-13 00:00:00+07:00,26.226,92,5.1919937,0,0
Thanh Tri,2025-10-13 00:00:00+07:00,26.078,94,5.0142193,26,0
Thanh Oai,2025-10-13 00:00:00+07:00,26.154,90,3.8939953,0,0
Phu Xuyen,2025-10-13 00:00:00+07:00,26.039,93,4.452954,31,0
Cau Giay,2025-10-13 00:00:00+07:00,26.271502,92,5.1919937,0,0
Tay Ho,2025-10-13 00:00:00+07:00,26.639,92,5.95906,12,0
Son Tay,2025-10-13 00:00:00+07:00,26.402,89,3.8773184,39,0
Thanh Oai,2025-10-13 01:00:00+07:00,26.104,89,2.5455842,0,0
Phuc Tho,2025-10-13 01:00:00+07:00,26.152,94,3.8773184,0,0
Chuong My,2025-10-13 01:00:00+07:00,25.5575,91,2.6208394,27,0
Soc Son,2025-10-13 01:00:00+07:00,26.3155,94,2.5455842,32,0
Hai Ba Trung,2025-10-13 01:00:00+07:00,26.276,92,3.096837,9,0
Thuong Tin,2025-10-13 01:00:00+07:00,26.165,94,3.0758414,39,0
Tay Ho,2025-10-13 01:00:00+07:00,26.588999,94,3.8268526,28,0
Hoang Mai,2025-10-13 01:00:00+07:00,26.315,92,3.096837,9,0
Long Bien,2025-10-13 01:00:00+07:00,26.3085,92,3.096837,9,0
Ha Dong,2025-10-13 01:00:00+07:00,26.3215,92,3.096837,9,0
Dan Phuong,2025-10-13 01:00:00+07:00,26.1325,94,3.8773184,0,0
Cau Giay,2025-10-13 01:00:00+07:00,26.3215,92,3.096837,9,0
Son Tay,2025-10-13 01:00:00+07:00,26.352,90,2.7416782,32,0
Phu Xuyen,2025-10-13 01:00:00+07:00,26.139,93,2.8799999,42,0
Thach That,2025-10-13 01:00:00+07:00,26.325998,90,2.7416782,32,0
Gia Lam,2025-10-13 01:00:00+07:00,26.5565,94,3.5455887,39,0
Thanh Tri,2025-10-13 01:00:00+07:00,26.178,94,3.0758414,39,0
Tu Liem,2025-10-13 01:00:00+07:00,26.3085,92,3.096837,9,0
Ba Vi,2025-10-13 01:00:00+07:00,26.157,92,2.2768397,41,0
Me Linh,2025-10-13 01:00:00+07:00,26.126,94,3.8773184,0,0
Thanh Xuan,2025-10-13 01:00:00+07:00,26.2565,92,3.096837,9,0
Ba Dinh,2025-10-13 01:00:00+07:00,26.263,92,3.096837,9,0
Hoan Kiem,2025-10-13 01:00:00+07:00,26.2825,92,3.096837,9,0
Ung Hoa,2025-10-13 01:00:00+07:00,25.954,92,2.5959969,29,0
Dong Da,2025-10-13 01:00:00+07:00,26.3085,92,3.096837,9,0
Dong Anh,2025-10-13 01:00:00+07:00,26.575998,94,3.8268526,28,0
My Duc,2025-10-13 01:00:00+07:00,25.9475,92,2.5959969,29,0
Hoai Duc,2025-10-13 01:00:00+07:00,26.3215,92,3.096837,9,0
