Ten_Huyen,date,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,rain
Ba Vi,2025-10-13 18:00:00+07:00,27.507,87.0,5.8048253,100.0,0.0
Ba Vi,2025-10-13 19:00:00+07:00,27.007,91.0,4.829907,100.0,0.0
Ba Vi,2025-10-13 20:00:00+07:00,26.657,92.0,4.0249224,100.0,0.0
Ba Vi,2025-10-13 21:00:00+07:00,26.457,94.0,2.6208394,100.0,0.0
Ba Vi,2025-10-13 22:00:00+07:00,26.257,95.0,2.1897945,100.0,0.0
Ba Vi,2025-10-13 23:00:00+07:00,26.057,96.0,1.9386592,100.0,0.0
Ba Vi,2025-10-14 00:00:00+07:00,25.707,96.0,2.5959969,100.0,0.0
Ba Vi,2025-10-14 01:00:00+07:00,25.557,97.0,1.8,100.0,0.0
Ba Vi,2025-10-14 02:00:00+07:00,25.407,96.0,1.9386592,100.0,0.0
Ba Vi,2025-10-14 03:00:00+07:00,25.207,96.0,1.609969,100.0,0.0
Ba Vi,2025-10-14 04:00:00+07:00,25.007,96.0,1.9386592,100.0,0.0
Ba Vi,2025-10-14 05:00:00+07:00,24.807,96.0,2.3051248,100.0,0.0
Ba Vi,2025-10-14 06:00:00+07:00,24.757,96.0,3.396233,100.0,0.0
Ba Vi,2025-10-14 07:00:00+07:00,25.007,96.0,2.2768397,100.0,0.0
Ba Vi,2025-10-14 08:00:00+07:00,25.157,95.0,2.4149535,100.0,0.0
Ba Vi,2025-10-14 09:00:00+07:00,25.207,96.0,2.8116899,100.0,0.3
Ba Vi,2025-10-14 10:00:00+07:00,25.457,94.0,5.1165614,100.0,0.7
Ba Vi,2025-10-14 11:00:00+07:00,25.857,91.0,4.8965297,100.0,0.0
Ba Vi,2025-10-14 12:00:00+07:00,26.157,90.0,2.3051248,100.0,0.0
Ba Vi,2025-10-14 13:00:00+07:00,26.207,90.0,1.8,100.0,0.0
Ba Vi,2025-10-14 14:00:00+07:00,26.307,90.0,2.2768397,100.0,0.0
Ba Vi,2025-10-14 15:00:00+07:00,26.107,90.0,1.4399999,100.0,0.0
Ba Vi,2025-10-14 16:00:00+07:00,25.857,91.0,3.319036,100.0,0.0
Ba Vi,2025-10-14 17:00:00+07:00,25.557,92.0,2.3051248,100.0,0.0
Ba Vi,2025-10-14 18:00:00+07:00,25.307,92.0,1.2979984,100.0,0.0
Ba Vi,2025-10-14 19:00:00+07:00,25.307,94.0,2.5455842,100.0,0.0
Ba Vi,2025-10-14 20:00:00+07:00,25.157,94.0,1.835647,100.0,0.0
Ba Vi,2025-10-14 21:00:00+07:00,25.057,94.0,1.2979984,97.0,0.0
Ba Vi,2025-10-14 22:00:00+07:00,24.857,96.0,1.2979984,97.0,0.0
Ba Vi,2025-10-14 23:00:00+07:00,24.707,95.0,1.2979984,96.0,0.0
Ba Vi,2025-10-15 00:00:00+07:00,24.457,96.0,1.484318,94.0,0.0
Ba Vi,2025-10-15 01:00:00+07:00,24.807,95.0,0.71999997,91.0,0.0
Ba Vi,2025-10-15 02:00:00+07:00,24.657,96.0,1.1384199,96.0,0.0
Ba Vi,2025-10-15 03:00:00+07:00,24.607,96.0,1.08,100.0,0.0
Ba Vi,2025-10-15 04:00:00+07:00,24.507,96.0,1.4399999,100.0,0.0
Ba Vi,2025-10-15 05:00:00+07:00,24.457,96.0,1.484318,100.0,0.0
Ba Vi,2025-10-15 06:00:00+07:00,24.357,97.0,1.2979984,99.0,0.0
Ba Vi,2025-10-15 07:00:00+07:00,24.607,97.0,1.484318,98.0,0.0
Ba Vi,2025-10-15 08:00:00+07:00,25.157,96.0,3.2599385,99.0,0.0
Ba Vi,2025-10-15 09:00:00+07:00,26.007,94.0,4.0249224,95.0,0.0
Ba Vi,2025-10-15 10:00:00+07:00,26.807,90.0,4.6938252,99.0,0.0
Ba Vi,2025-10-15 11:00:00+07:00,27.407,89.0,5.4119864,95.0,0.0
Ba Vi,2025-10-15 12:00:00+07:00,27.557,88.0,5.3517847,100.0,0.0
Ba Vi,2025-10-15 13:00:00+07:00,28.307,84.0,5.3517847,100.0,0.0
Ba Vi,2025-10-15 14:00:00+07:00,27.857,86.0,5.4119864,100.0,0.0
Ba Vi,2025-10-15 15:00:00+07:00,27.807,87.0,5.5887027,100.0,0.0
Ba Vi,2025-10-15 16:00:00+07:00,27.307,88.0,6.519877,100.0,0.0
Ba Vi,2025-10-15 17:00:00+07:00,26.557,90.0,5.8603754,100.0,0.0
Ba Vi,2025-10-15 18:00:00+07:00,25.957,90.0,4.5536795,100.0,0.0
Ba Vi,2025-10-15 19:00:00+07:00,26.057,91.0,3.7585104,100.0,0.0
Ba Vi,2025-10-15 20:00:00+07:00,25.757,93.0,2.5455842,100.0,0.0
Ba Vi,2025-10-15 21:00:00+07:00,25.757,93.0,0.8049845,100.0,0.0
Ba Vi,2025-10-15 22:00:00+07:00,25.607,93.0,0.8049845,100.0,0.0
Ba Vi,2025-10-15 23:00:00+07:00,25.307,95.0,1.2979984,100.0,0.0
Ba Vi,2025-10-16 00:00:00+07:00,24.857,97.0,2.0991426,100.0,0.0
Ba Vi,2025-10-16 01:00:00+07:00,25.107,97.0,1.8,100.0,0.0
Ba Vi,2025-10-16 02:00:00+07:00,24.907,98.0,2.0364676,97.0,0.0
Ba Vi,2025-10-16 03:00:00+07:00,24.907,98.0,2.5455842,96.0,0.0
Ba Vi,2025-10-16 04:00:00+07:00,24.757,98.0,2.3051248,92.0,0.0
Ba Vi,2025-10-16 05:00:00+07:00,24.657,98.0,1.609969,92.0,0.0
Ba Vi,2025-10-16 06:00:00+07:00,24.557,98.0,2.9024127,97.0,0.0
Ba Vi,2025-10-16 07:00:00+07:00,24.807,97.0,2.5455842,95.0,0.0
Ba Vi,2025-10-16 08:00:00+07:00,25.207,95.0,2.9024127,97.0,0.0
Ba Vi,2025-10-16 09:00:00+07:00,25.657,94.0,3.96,94.0,0.0
Ba Vi,2025-10-16 10:00:00+07:00,26.057,92.0,3.96,90.0,0.0
Ba Vi,2025-10-16 11:00:00+07:00,26.757,88.0,1.835647,86.0,0.0
Ba Vi,2025-10-16 12:00:00+07:00,28.307,81.0,1.9386592,83.0,0.0
Ba Vi,2025-10-16 13:00:00+07:00,28.507,81.0,3.6179552,61.0,0.0
Ba Vi,2025-10-16 14:00:00+07:00,28.907,81.0,1.609969,62.0,0.0
Ba Vi,2025-10-16 15:00:00+07:00,28.757,80.0,2.6208394,72.0,0.0
Ba Vi,2025-10-16 16:00:00+07:00,28.407,81.0,3.319036,71.0,0.0
Ba Vi,2025-10-16 17:00:00+07:00,27.957,82.0,1.1384199,63.0,0.0
Ba Vi,2025-10-16 18:00:00+07:00,27.207,85.0,3.2599385,45.0,0.0
Cau Giay,2025-10-09 00:00:00+07:00,25.021502,94.0,1.835647,9.0,0.0
Cau Giay,2025-10-09 01:00:00+07:00,24.8715,96.0,1.2979984,0.0,0.0
Cau Giay,2025-10-09 02:00:00+07:00,24.2215,99.0,1.835647,46.0,0.0
Cau Giay,2025-10-09 03:00:00+07:00,23.8215,99.0,2.7416782,65.0,0.0
Cau Giay,2025-10-09 04:00:00+07:00,23.6215,100.0,2.9024127,66.0,0.0
Cau Giay,2025-10-09 05:00:00+07:00,23.5715,100.0,2.968636,67.0,0.0
Cau Giay,2025-10-09 06:00:00+07:00,23.521502,100.0,3.319036,75.0,0.0
Cau Giay,2025-10-09 07:00:00+07:00,24.7215,98.0,3.4152596,75.0,0.0
Cau Giay,2025-10-09 08:00:00+07:00,26.671501,92.0,6.1305785,52.0,0.0
Cau Giay,2025-10-09 09:00:00+07:00,28.271502,84.0,5.6920996,63.0,0.0
Cau Giay,2025-10-09 10:00:00+07:00,29.421501,78.0,5.7599998,53.0,0.0
Cau Giay,2025-10-09 11:00:00+07:00,30.3215,71.0,5.4833565,70.0,0.0
Cau Giay,2025-10-09 12:00:00+07:00,31.1215,66.0,5.1165614,54.0,0.0
Cau Giay,2025-10-09 13:00:00+07:00,31.9715,61.0,5.315336,23.0,0.0
Cau Giay,2025-10-09 14:00:00+07:00,31.921501,60.0,6.489992,77.0,0.0
Cau Giay,2025-10-09 15:00:00+07:00,31.521502,60.0,8.049845,46.0,0.0
Cau Giay,2025-10-09 16:00:00+07:00,31.0715,62.0,8.161764,13.0,0.0
Cau Giay,2025-10-09 17:00:00+07:00,30.1215,67.0,7.491114,0.0,0.0
Cau Giay,2025-10-09 18:00:00+07:00,28.421501,75.0,9.339208,16.0,0.0
Cau Giay,2025-10-09 19:00:00+07:00,27.9715,80.0,7.8954163,18.0,0.0
Cau Giay,2025-10-09 20:00:00+07:00,27.271502,84.0,5.937272,0.0,0.0
Cau Giay,2025-10-09 21:00:00+07:00,26.8715,85.0,4.5536795,11.0,0.0
Cau Giay,2025-10-09 22:00:00+07:00,26.3715,87.0,3.5455887,24.0,0.0
Cau Giay,2025-10-09 23:00:00+07:00,25.8715,89.0,3.096837,10.0,0.0
Cau Giay,2025-10-10 00:00:00+07:00,25.421501,91.0,2.8116899,3.0,0.0
Cau Giay,2025-10-10 01:00:00+07:00,25.171501,94.0,2.5959969,0.0,0.0
Cau Giay,2025-10-10 02:00:00+07:00,24.8215,95.0,2.3051248,0.0,0.0
Cau Giay,2025-10-10 03:00:00+07:00,24.5715,96.0,1.8,18.0,0.0
Cau Giay,2025-10-10 04:00:00+07:00,24.3215,97.0,1.5273507,47.0,0.0
Cau Giay,2025-10-10 05:00:00+07:00,24.1215,99.0,1.08,66.0,0.0
Cau Giay,2025-10-10 06:00:00+07:00,23.921501,100.0,1.2979984,77.0,0.0
Cau Giay,2025-10-10 07:00:00+07:00,24.8715,99.0,1.484318,78.0,0.0
Cau Giay,2025-10-10 08:00:00+07:00,26.6215,92.0,1.609969,70.0,0.0
Cau Giay,2025-10-10 09:00:00+07:00,28.1215,85.0,2.1897945,52.0,0.0
Cau Giay,2025-10-10 10:00:00+07:00,29.6215,77.0,2.6208394,44.0,0.0
Cau Giay,2025-10-10 11:00:00+07:00,30.771502,68.0,2.968636,43.0,0.0
Cau Giay,2025-10-10 12:00:00+07:00,31.521502,64.0,3.6179552,43.0,0.0
Cau Giay,2025-10-10 13:00:00+07:00,32.0215,62.0,2.7416782,37.0,0.0
Cau Giay,2025-10-10 14:00:00+07:00,32.3215,60.0,3.6179552,35.0,0.0
Cau Giay,2025-10-10 15:00:00+07:00,32.3715,60.0,4.379589,29.0,0.0
Cau Giay,2025-10-10 16:00:00+07:00,31.921501,59.0,5.4833565,28.0,0.0
Cau Giay,2025-10-10 17:00:00+07:00,30.8715,64.0,5.315336,3.0,0.0
Cau Giay,2025-10-10 18:00:00+07:00,29.171501,72.0,5.6002855,0.0,0.0
Cau Giay,2025-10-10 19:00:00+07:00,28.421501,75.0,4.510787,0.0,0.0
Cau Giay,2025-10-10 20:00:00+07:00,27.671501,78.0,5.991594,0.0,0.0
Cau Giay,2025-10-10 21:00:00+07:00,26.9715,81.0,8.209263,14.0,0.0
Cau Giay,2025-10-10 22:00:00+07:00,26.421501,85.0,8.0899935,27.0,0.0
Cau Giay,2025-10-10 23:00:00+07:00,25.9715,88.0,7.2,0.0,0.0
Cau Giay,2025-10-11 00:00:00+07:00,25.5715,90.0,6.3690495,0.0,0.0
Cau Giay,2025-10-11 01:00:00+07:00,25.671501,91.0,3.319036,31.0,0.0
Cau Giay,2025-10-11 02:00:00+07:00,25.421501,92.0,2.5959969,0.0,0.0
Cau Giay,2025-10-11 03:00:00+07:00,25.171501,93.0,2.968636,0.0,0.0
Cau Giay,2025-10-11 04:00:00+07:00,24.921501,95.0,2.968636,0.0,0.0
Cau Giay,2025-10-11 05:00:00+07:00,24.7215,96.0,2.7416782,11.0,0.0
Cau Giay,2025-10-11 06:00:00+07:00,24.671501,97.0,3.563818,48.0,0.0
Cau Giay,2025-10-11 07:00:00+07:00,25.6215,96.0,4.8965297,73.0,0.0
Cau Giay,2025-10-11 08:00:00+07:00,26.6215,92.0,6.792466,82.0,0.0
Cau Giay,2025-10-11 09:00:00+07:00,27.671501,88.0,7.10031,100.0,0.0
Cau Giay,2025-10-11 10:00:00+07:00,28.3715,84.0,7.42159,100.0,0.0
Cau Giay,2025-10-11 11:00:00+07:00,28.6215,83.0,6.9527545,100.0,0.0
Cau Giay,2025-10-11 12:00:00+07:00,28.8215,83.0,6.28713,100.0,0.0
Cau Giay,2025-10-11 13:00:00+07:00,30.021502,78.0,4.6800003,100.0,0.0
Cau Giay,2025-10-11 14:00:00+07:00,30.171501,77.0,5.4119864,100.0,0.0
Cau Giay,2025-10-11 15:00:00+07:00,30.171501,75.0,6.130579,100.0,0.0
Cau Giay,2025-10-11 16:00:00+07:00,29.3215,77.0,5.7599998,100.0,0.0
Cau Giay,2025-10-11 17:00:00+07:00,28.671501,80.0,4.896529,100.0,0.0
Cau Giay,2025-10-11 18:00:00+07:00,27.7215,84.0,4.829907,100.0,0.0
Cau Giay,2025-10-11 19:00:00+07:00,27.421501,88.0,4.6938252,100.0,0.0
Cau Giay,2025-10-11 20:00:00+07:00,26.921501,89.0,3.96,100.0,0.0
Cau Giay,2025-10-11 21:00:00+07:00,26.671501,89.0,2.8799999,100.0,0.0
Cau Giay,2025-10-11 22:00:00+07:00,26.3715,90.0,2.16,72.0,0.0
Cau Giay,2025-10-11 23:00:00+07:00,26.171501,90.0,1.484318,49.0,0.0
Cau Giay,2025-10-12 00:00:00+07:00,25.8715,91.0,1.1384199,45.0,0.0
Cau Giay,2025-10-12 01:00:00+07:00,25.7215,93.0,0.71999997,35.0,0.0
Cau Giay,2025-10-12 02:00:00+07:00,25.421501,94.0,1.0182338,20.0,0.0
Cau Giay,2025-10-12 03:00:00+07:00,25.271502,94.0,0.8049845,12.0,0.0
Cau Giay,2025-10-12 04:00:00+07:00,25.021502,96.0,1.2979984,29.0,0.0
Cau Giay,2025-10-12 05:00:00+07:00,24.8215,97.0,1.2979984,58.0,0.0
Cau Giay,2025-10-12 06:00:00+07:00,24.6215,98.0,1.1384199,72.0,0.0
Cau Giay,2025-10-12 07:00:00+07:00,25.3215,98.0,2.0991426,73.0,0.0
Cau Giay,2025-10-12 08:00:00+07:00,26.8715,91.0,3.7585104,52.0,0.0
Cau Giay,2025-10-12 09:00:00+07:00,28.4715,83.0,3.319036,53.0,0.0
Cau Giay,2025-10-12 10:00:00+07:00,29.671501,74.0,2.5455842,58.0,0.0
Cau Giay,2025-10-12 11:00:00+07:00,30.521502,68.0,1.08,59.0,0.0
Cau Giay,2025-10-12 12:00:00+07:00,31.3215,64.0,0.8049845,34.0,0.0
Cau Giay,2025-10-12 13:00:00+07:00,32.3215,59.0,2.16,29.0,0.0
Cau Giay,2025-10-12 14:00:00+07:00,32.4715,60.0,6.725354,40.0,0.0
Cau Giay,2025-10-12 15:00:00+07:00,32.3215,61.0,8.891344,30.0,0.0
Cau Giay,2025-10-12 16:00:00+07:00,31.671501,63.0,9.178235,30.0,0.0
Cau Giay,2025-10-12 17:00:00+07:00,30.8715,66.0,8.78872,3.0,0.0
Cau Giay,2025-10-12 18:00:00+07:00,29.4715,72.0,7.8954163,25.0,0.0
Cau Giay,2025-10-12 19:00:00+07:00,28.6215,80.0,6.193674,5.0,0.0
Cau Giay,2025-10-12 20:00:00+07:00,27.9715,83.0,6.6087217,14.0,0.0
Cau Giay,2025-10-12 21:00:00+07:00,27.521502,85.0,7.491114,7.0,0.0
Cau Giay,2025-10-12 22:00:00+07:00,27.0715,88.0,7.9932966,11.0,0.0
Cau Giay,2025-10-12 23:00:00+07:00,26.5715,90.0,6.489992,0.0,0.0
Cau Giay,2025-10-13 00:00:00+07:00,26.271502,92.0,5.1919937,0.0,0.0
Cau Giay,2025-10-13 01:00:00+07:00,26.3215,92.0,3.096837,9.0,0.0
Cau Giay,2025-10-13 02:00:00+07:00,26.021502,93.0,2.9024127,31.0,0.0
Cau Giay,2025-10-13 03:00:00+07:00,25.771502,94.0,5.6920996,72.0,0.0
Cau Giay,2025-10-13 04:00:00+07:00,25.4715,94.0,5.815978,55.0,0.0
Cau Giay,2025-10-13 05:00:00+07:00,25.271502,96.0,3.0547013,46.0,0.0
Cau Giay,2025-10-13 06:00:00+07:00,25.171501,96.0,1.484318,41.0,0.0
Cau Giay,2025-10-13 07:00:00+07:00,26.171501,96.0,1.8,39.0,0.0
Cau Giay,2025-10-13 08:00:00+07:00,27.4715,91.0,2.0991426,60.0,0.0
Cau Giay,2025-10-13 09:00:00+07:00,28.2215,87.0,5.6920996,74.0,0.0
Cau Giay,2025-10-13 10:00:00+07:00,28.9715,84.0,4.5536795,67.0,0.0
Cau Giay,2025-10-13 11:00:00+07:00,29.9715,80.0,3.7064266,88.0,0.0
Cau Giay,2025-10-13 12:00:00+07:00,30.7215,75.0,4.802999,100.0,0.0
Cau Giay,2025-10-13 13:00:00+07:00,29.9715,77.0,4.198285,100.0,0.0
Cau Giay,2025-10-13 14:00:00+07:00,29.1215,82.0,6.1094027,100.0,0.0
Cau Giay,2025-10-13 15:00:00+07:00,28.4715,86.0,5.904439,100.0,0.0
Cau Giay,2025-10-13 16:00:00+07:00,27.8715,88.0,6.696387,100.0,0.0
Cau Giay,2025-10-13 17:00:00+07:00,27.3715,90.0,5.904439,100.0,0.0
Cau Giay,2025-10-13 18:00:00+07:00,26.771502,92.0,5.1165614,100.0,0.0
Cau Giay,2025-10-13 19:00:00+07:00,26.171501,95.0,3.219938,100.0,0.0
Cau Giay,2025-10-13 20:00:00+07:00,26.0715,95.0,2.52,100.0,0.0
Cau Giay,2025-10-13 21:00:00+07:00,25.921501,96.0,2.1897945,100.0,0.0
Cau Giay,2025-10-13 22:00:00+07:00,25.7215,96.0,1.4399999,100.0,0.0
Cau Giay,2025-10-13 23:00:00+07:00,25.5715,96.0,1.4399999,100.0,0.0
Cau Giay,2025-10-14 00:00:00+07:00,25.521502,95.0,1.1384199,100.0,0.0
Cau Giay,2025-10-14 01:00:00+07:00,25.421501,97.0,1.2979984,100.0,0.0
Cau Giay,2025-10-14 02:00:00+07:00,25.271502,96.0,2.0991426,100.0,0.0
Cau Giay,2025-10-14 03:00:00+07:00,25.1215,97.0,3.0547013,100.0,0.0
Cau Giay,2025-10-14 04:00:00+07:00,24.9715,97.0,3.6,100.0,0.0
Cau Giay,2025-10-14 05:00:00+07:00,24.8715,96.0,3.219938,100.0,0.0
Cau Giay,2025-10-14 06:00:00+07:00,24.8215,96.0,2.9024127,100.0,0.0
Cau Giay,2025-10-14 07:00:00+07:00,25.1215,96.0,2.968636,100.0,0.0
Cau Giay,2025-10-14 08:00:00+07:00,25.2215,96.0,3.96,100.0,0.1
Cau Giay,2025-10-14 09:00:00+07:00,25.5715,94.0,5.0528407,99.0,0.0
Cau Giay,2025-10-14 10:00:00+07:00,26.271502,90.0,5.8603754,100.0,0.0
Cau Giay,2025-10-14 11:00:00+07:00,26.5715,89.0,4.73506,100.0,0.0
Cau Giay,2025-10-14 12:00:00+07:00,26.771502,90.0,4.198285,100.0,0.0
Cau Giay,2025-10-14 13:00:00+07:00,26.8215,90.0,4.3349743,100.0,0.0
Cau Giay,2025-10-14 14:00:00+07:00,26.021502,92.0,5.8048253,100.0,0.0
Cau Giay,2025-10-14 15:00:00+07:00,25.771502,92.0,4.0249224,100.0,0.0
Cau Giay,2025-10-14 16:00:00+07:00,25.7215,91.0,4.1046314,100.0,0.0
Cau Giay,2025-10-14 17:00:00+07:00,25.3215,91.0,2.9024127,100.0,0.0
Cau Giay,2025-10-14 18:00:00+07:00,25.0715,93.0,1.9386592,100.0,0.0
Cau Giay,2025-10-14 19:00:00+07:00,25.5715,94.0,1.609969,100.0,0.0
Cau Giay,2025-10-14 20:00:00+07:00,25.521502,94.0,1.8,100.0,0.0
Cau Giay,2025-10-14 21:00:00+07:00,25.421501,94.0,2.0991426,100.0,0.0
Cau Giay,2025-10-14 22:00:00+07:00,25.271502,94.0,1.9386592,100.0,0.0
Cau Giay,2025-10-14 23:00:00+07:00,25.1215,95.0,2.4149535,100.0,0.0
Cau Giay,2025-10-15 00:00:00+07:00,24.921501,95.0,2.5959969,100.0,0.0
Cau Giay,2025-10-15 01:00:00+07:00,25.0715,96.0,2.3051248,100.0,0.0
Cau Giay,2025-10-15 02:00:00+07:00,24.8715,96.0,2.8116899,100.0,0.0
Cau Giay,2025-10-15 03:00:00+07:00,24.771502,96.0,3.219938,100.0,0.0
Cau Giay,2025-10-15 04:00:00+07:00,24.671501,96.0,3.4152596,100.0,0.0
Cau Giay,2025-10-15 05:00:00+07:00,24.5715,96.0,3.2599385,100.0,0.0
Cau Giay,2025-10-15 06:00:00+07:00,24.4715,97.0,2.4149535,100.0,0.0
Cau Giay,2025-10-15 07:00:00+07:00,24.921501,96.0,3.6179552,99.0,0.0
Cau Giay,2025-10-15 08:00:00+07:00,25.3715,95.0,4.379589,100.0,0.0
Cau Giay,2025-10-15 09:00:00+07:00,26.021502,94.0,5.4477882,100.0,0.0
Cau Giay,2025-10-15 10:00:00+07:00,26.771502,91.0,6.489992,100.0,0.0
Cau Giay,2025-10-15 11:00:00+07:00,27.8715,89.0,6.151683,100.0,0.0
Cau Giay,2025-10-15 12:00:00+07:00,28.1215,87.0,7.5942082,100.0,0.0
Cau Giay,2025-10-15 13:00:00+07:00,28.6215,83.0,6.0347,100.0,0.0
Cau Giay,2025-10-15 14:00:00+07:00,28.421501,83.0,7.5170207,100.0,0.0
Cau Giay,2025-10-15 15:00:00+07:00,27.2215,88.0,11.119281,100.0,0.0
Cau Giay,2025-10-15 16:00:00+07:00,26.921501,90.0,6.8777895,100.0,0.0
Cau Giay,2025-10-15 17:00:00+07:00,26.6215,93.0,7.386582,100.0,0.0
Cau Giay,2025-10-15 18:00:00+07:00,25.921501,93.0,6.8777895,100.0,0.0
Cau Giay,2025-10-15 19:00:00+07:00,26.171501,92.0,5.692099,100.0,0.0
Cau Giay,2025-10-15 20:00:00+07:00,25.8215,94.0,4.510787,100.0,0.0
Cau Giay,2025-10-15 21:00:00+07:00,25.671501,94.0,2.968636,97.0,0.0
Cau Giay,2025-10-15 22:00:00+07:00,25.421501,95.0,2.6208394,87.0,0.0
Cau Giay,2025-10-15 23:00:00+07:00,25.3715,94.0,0.8049845,100.0,0.0
Cau Giay,2025-10-16 00:00:00+07:00,25.271502,94.0,0.8049845,100.0,0.0
Cau Giay,2025-10-16 01:00:00+07:00,25.171501,96.0,3.671294,85.0,0.0
Cau Giay,2025-10-16 02:00:00+07:00,24.9715,96.0,2.9024127,83.0,0.0
Cau Giay,2025-10-16 03:00:00+07:00,24.7215,96.0,2.5455842,84.0,0.0
Cau Giay,2025-10-16 04:00:00+07:00,24.5715,96.0,2.0991426,86.0,0.0
Cau Giay,2025-10-16 05:00:00+07:00,24.521502,96.0,2.7416782,91.0,0.0
Cau Giay,2025-10-16 06:00:00+07:00,24.5715,96.0,3.2399998,100.0,0.0
Cau Giay,2025-10-16 07:00:00+07:00,24.5715,95.0,1.1384199,100.0,0.0
Cau Giay,2025-10-16 08:00:00+07:00,25.421501,90.0,1.1384199,100.0,0.0
Cau Giay,2025-10-16 09:00:00+07:00,26.421501,86.0,1.1384199,100.0,0.0
Cau Giay,2025-10-16 10:00:00+07:00,27.4715,83.0,1.5273507,100.0,0.0
Cau Giay,2025-10-16 11:00:00+07:00,28.6215,79.0,5.0142193,74.0,0.0
Cau Giay,2025-10-16 12:00:00+07:00,29.4715,76.0,6.638072,88.0,0.0
Cau Giay,2025-10-16 13:00:00+07:00,29.8715,75.0,3.6,66.0,0.0
Cau Giay,2025-10-16 14:00:00+07:00,30.3215,72.0,6.5693827,65.0,0.0
Cau Giay,2025-10-16 15:00:00+07:00,29.921501,74.0,6.519877,56.0,0.0
Cau Giay,2025-10-16 16:00:00+07:00,29.771502,77.0,7.0911775,49.0,0.0
Cau Giay,2025-10-16 17:00:00+07:00,28.8215,79.0,5.8603754,67.0,0.0
Cau Giay,2025-10-16 18:00:00+07:00,27.921501,84.0,2.9024127,3.0,0.0
Chuong My,2025-10-09 00:00:00+07:00,23.4075,98.0,3.219938,54.0,0.0
Chuong My,2025-10-09 01:00:00+07:00,23.0575,100.0,3.4152596,63.0,0.0
Chuong My,2025-10-09 02:00:00+07:00,22.7075,99.0,3.7585104,58.0,0.0
Chuong My,2025-10-09 03:00:00+07:00,22.7075,98.0,4.0249224,46.0,0.0
Chuong My,2025-10-09 04:00:00+07:00,22.6575,98.0,3.9763298,44.0,0.0
Chuong My,2025-10-09 05:00:00+07:00,22.6575,98.0,3.9763298,45.0,0.0
Chuong My,2025-10-09 06:00:00+07:00,22.5075,99.0,3.9763298,56.0,0.0
Chuong My,2025-10-09 07:00:00+07:00,23.9575,98.0,3.6179552,61.0,0.0
Chuong My,2025-10-09 08:00:00+07:00,26.4075,91.0,4.6938257,52.0,0.0
Chuong My,2025-10-09 09:00:00+07:00,27.8075,84.0,4.5536795,61.0,0.0
Chuong My,2025-10-09 10:00:00+07:00,28.7075,77.0,4.802999,69.0,0.0
Chuong My,2025-10-09 11:00:00+07:00,29.4575,72.0,5.6233797,69.0,0.0
Chuong My,2025-10-09 12:00:00+07:00,30.0075,68.0,6.638072,67.0,0.0
Chuong My,2025-10-09 13:00:00+07:00,30.8575,64.0,6.6185193,81.0,0.0
Chuong My,2025-10-09 14:00:00+07:00,30.7075,63.0,8.647496,72.0,0.0
Chuong My,2025-10-09 15:00:00+07:00,30.3575,64.0,8.825508,68.0,0.0
Chuong My,2025-10-09 16:00:00+07:00,30.1575,65.0,8.217153,39.0,0.0
Chuong My,2025-10-09 17:00:00+07:00,29.1075,70.0,9.178235,7.0,0.0
Chuong My,2025-10-09 18:00:00+07:00,27.6575,77.0,7.5942082,25.0,0.0
Chuong My,2025-10-09 19:00:00+07:00,27.7075,78.0,5.4833565,37.0,0.0
Chuong My,2025-10-09 20:00:00+07:00,26.7575,83.0,3.9763298,0.0,0.0
Chuong My,2025-10-09 21:00:00+07:00,25.9575,86.0,3.4152596,15.0,0.0
Chuong My,2025-10-09 22:00:00+07:00,25.2575,89.0,2.9024127,33.0,0.0
Chuong My,2025-10-09 23:00:00+07:00,24.5075,92.0,3.096837,11.0,0.0
Chuong My,2025-10-10 00:00:00+07:00,23.9075,95.0,3.0547013,34.0,0.0
Chuong My,2025-10-10 01:00:00+07:00,23.5575,97.0,3.0547013,44.0,0.0
Chuong My,2025-10-10 02:00:00+07:00,23.1575,97.0,2.8116899,47.0,0.0
Chuong My,2025-10-10 03:00:00+07:00,22.9075,97.0,3.0758414,46.0,0.0
Chuong My,2025-10-10 04:00:00+07:00,22.7575,97.0,2.7416782,42.0,0.0
Chuong My,2025-10-10 05:00:00+07:00,22.6575,96.0,2.6208394,37.0,0.0
Chuong My,2025-10-10 06:00:00+07:00,22.5575,96.0,2.6208394,32.0,0.0
Chuong My,2025-10-10 07:00:00+07:00,23.8075,96.0,2.5455842,7.0,0.0
Chuong My,2025-10-10 08:00:00+07:00,26.5575,89.0,1.8,24.0,0.0
Chuong My,2025-10-10 09:00:00+07:00,28.0075,83.0,3.096837,49.0,0.0
Chuong My,2025-10-10 10:00:00+07:00,29.3075,75.0,4.1046314,50.0,0.0
Chuong My,2025-10-10 11:00:00+07:00,30.2075,70.0,4.8965297,72.0,0.0
Chuong My,2025-10-10 12:00:00+07:00,30.6575,66.0,6.763786,70.0,0.0
Chuong My,2025-10-10 13:00:00+07:00,30.8075,65.0,5.8048253,46.0,0.0
Chuong My,2025-10-10 14:00:00+07:00,31.1075,63.0,5.937272,41.0,0.0
Chuong My,2025-10-10 15:00:00+07:00,31.0575,63.0,5.771239,34.0,0.0
Chuong My,2025-10-10 16:00:00+07:00,30.8075,62.0,6.638072,10.0,0.0
Chuong My,2025-10-10 17:00:00+07:00,30.0075,67.0,5.815978,0.0,0.0
